metric,algorithm_a,algorithm_b,mean_a,mean_b,mean_difference_a_minus_b,wilcoxon_W,p_raw,rank_biserial_effect,p_holm,significant_0_05,z_approx,effect_size_r
balanced_accuracy,RBF SVM,Random Forest,0.9738270059634292,0.9568601098407844,0.0169668961226445,0.0,0.0006533107814151,1.0,0.0039198646884908,True,-3.4077710054823886,0.8798826901281196
balanced_accuracy,Logistic Regression,Random Forest,0.9719004596051763,0.9568601098407844,0.0150403497643916,5.0,0.002857948071919,0.9047619047619048,0.0117877627665695,True,-2.9826176231052415,0.77010855882609
balanced_accuracy,RBF SVM,k-NN,0.9738270059634292,0.9580800479015348,0.0157469580618941,6.5,0.0023575525533139,0.8916666666666667,0.0117877627665695,True,-3.040435342688981,0.7850370298303243
balanced_accuracy,Logistic Regression,k-NN,0.9719004596051763,0.9580800479015348,0.0138204117036413,6.0,0.0057567106991914,0.8681318681318682,0.0172701320975744,True,-2.7613264277890712,0.7129714178846327
balanced_accuracy,Logistic Regression,RBF SVM,0.9719004596051763,0.9738270059634292,-0.0019265463582528,44.0,0.9163080310833858,0.0329670329670329,1.0,False,-0.13998512737028337,0.036144004468122104
balanced_accuracy,Random Forest,k-NN,0.9568601098407844,0.9580800479015348,-0.0012199380607503,41.0,0.7531523647659145,-0.0989010989010989,1.0,False,-0.3144854510165755,0.08119979429411502
